student_id,time
129,4.0,3.15,2.83,2.9,3.29,1.98,2.59,1.47
130,3.12,3.32,2.41,4.0,1.82,1.63,2.98,3.64
131,4.0,2.43,3.66,2.77,2.66,3.51,3.32,1.54
132,3.98,3.9,2.3,3.12,3.2,3.01,2.36,2.26
133,2.78,3.74,3.23,2.5,3.42,0.52,3.72,1.41
134,2.51,1.9,1.76,3.73,2.43,3.08,2.76,3.18
135,2.86,1.77,3.6,2.4,1.55,2.46,4.0,3.48
136,2.52,2.52,2.54,4.0,3.11,3.14,3.62,2.99
137,2.59,2.64,2.74,2.77,3.38,2.84,3.39,2.74
138,2.86,1.2,3.53,3.08,3.6,0.48,4.0,2.69
139,3.69,1.97,3.29,1.96,2.3,4.0,2.65,2.97
140,3.5,3.2,2.92,3.09,4.0,2.75,2.96,3.64
141,3.68,3.75,3.31,1.89,4.0,1.88,3.04,2.2
142,2.75,3.06,3.06,3.14,4.0,3.16,2.6,3.57
143,3.75,1.82,3.28,3.36,2.56,3.9,2.68,2.9
144,2.66,2.81,1.92,1.65,4.0,2.12,2.01,1.08
145,2.29,1.74,4.0,3.61,2.25,4.0,3.59,2.54
146,0.8,4.0,1.69,1.48,3.62,4.0,3.91,3.25
147,3.28,3.48,3.41,3.02,2.88,2.75,2.2,2.58
148,1.45,2.72,2.01,1.92,2.94,3.91,3.53,1.54
149,2.01,3.55,2.01,2.62,3.24,2.03,2.88,1.73
150,2.32,3.06,1.53,3.15,2.78,3.24,2.98,3.89
151,2.9,2.46,2.9,3.23,2.84,2.83,2.24,2.27
152,1.68,4.0,1.8,2.25,2.23,3.52,2.56,3.8
153,2.26,3.02,2.13,4.0,1.85,3.05,3.31,3.13
154,2.65,2.7,2.84,2.68,3.57,4.0,2.35,1.7
155,2.73,4.0,2.16,4.0,4.0,2.36,3.26,4.0
156,2.5,2.64,2.33,1.99,2.28,1.82,2.83,2.18
157,2.99,1.56,3.06,3.47,1.21,3.1,3.78,1.83
158,4.0,3.14,2.24,2.76,3.25,2.86,3.23,2.06
159,2.94,1.67,2.71,2.08,2.21,3.79,3.67,3.29
160,1.93,2.55,3.77,2.91,4.0,3.11,2.95,2.55
161,2.91,2.68,3.37,3.57,2.17,1.74,1.33,3.21
162,1.92,1.08,3.11,4.0,2.8,3.47,2.87,2.72
163,3.54,2.57,3.01,3.06,2.27,3.59,2.66,2.2
164,3.23,2.08,2.82,2.79,3.67,3.18,2.78,3.45
165,3.91,3.25,2.81,1.75,1.95,2.56,2.31,2.65
166,2.85,3.22,2.74,3.19,2.85,1.22,2.05,2.68
167,1.83,3.28,4.0,3.78,2.63,3.99,2.92,2.53
168,2.31,2.56,2.49,2.94,2.93,2.8,3.15,3.75
169,3.56,1.61,0.76,3.55,1.71,2.62,1.86,1.36
170,3.23,3.41,2.34,0.73,2.36,3.11,1.62,2.95
171,2.79,3.26,2.9,2.02,3.76,2.67,2.78,2.05
172,2.45,2.09,2.66,4.0,1.7,1.51,3.98,2.63
173,2.26,3.63,2.32,4.0,3.34,2.41,4.0,2.32
174,3.39,3.04,3.84,4.0,2.83,2.2,3.17,2.26
175,4.0,2.91,2.51,2.95,1.72,2.02,3.76,2.27
176,1.96,3.23,3.75,3.38,3.6,2.19,1.66,4.0
177,2.54,2.6,3.86,3.24,3.16,4.0,2.29,3.54
178,2.85,3.01,4.0,3.21,3.23,3.66,2.51,2.13
179,1.96,1.23,4.0,1.92,2.62,2.58,3.05,3.45
180,3.49,2.33,2.67,3.03,2.6,4.0,3.19,3.39
181,3.33,3.74,2.94,1.76,3.12,2.28,2.38,3.27
182,3.79,2.82,3.05,4.0,2.99,4.0,3.25,1.39
183,3.4,3.1,3.83,3.34,2.69,1.82,2.63,2.12
184,2.34,3.27,4.0,3.12,1.84,3.16,3.76,2.31
185,2.69,2.81,2.17,3.32,2.7,3.14,2.09,2.45
186,3.38,2.5,4.0,2.48,2.98,3.55,1.67,1.39
187,1.58,3.81,2.36,4.0,2.35,2.95,4.0,4.0
188,4.0,3.77,3.62,3.27,3.42,2.36,2.15,2.8
189,2.66,2.44,3.36,3.56,2.87,3.98,1.89,2.65
190,2.23,1.31,2.73,2.7,4.0,3.3,1.98,4.0
191,3.78,3.27,2.62,2.03,2.5,3.67,4.0,4.0
192,2.41,1.9,2.91,1.39,3.06,2.68,2.43,1.52
193,3.21,2.37,1.86,0.5,2.78,4.0,4.0,2.43
194,2.32,3.18,2.0,3.04,3.41,3.78,2.72,2.64
195,2.1,2.14,2.62,3.09,3.53,2.16,3.99,2.58
196,2.78,2.2,0.86,3.51,3.39,2.57,2.85,3.21
197,1.55,2.38,3.44,1.8,3.03,1.71,3.17,2.77
198,1.51,3.73,2.21,2.15,2.96,3.72,1.99,2.85
199,3.14,3.35,2.94,2.51,2.14,2.87,1.94,0.46
200,3.15,3.52,0.91,1.99,3.3,4.0,2.82,2.22
201,2.65,3.9,2.28,2.16,2.41,2.04,2.9,4.0
202,3.06,2.6,2.57,1.55,3.51,2.74,2.66,4.0
203,3.04,2.2,2.46,3.72,2.89,1.65,3.54,2.27
204,4.0,3.66,2.44,3.82,2.85,3.48,3.19,2.12
205,2.29,3.62,2.53,2.48,2.04,3.14,4.0,1.95
206,2.82,3.93,2.74,3.16,1.95,3.14,2.65,3.59
207,3.75,4.0,3.26,3.06,2.96,2.52,3.07,2.56
208,2.93,3.85,1.99,3.71,3.85,2.71,1.1,2.31
209,3.84,2.78,2.0,2.4,3.47,3.24,2.61,2.51
210,2.49,2.06,4.0,2.54,3.77,4.0,3.6,2.45
211,3.12,2.78,2.08,3.06,1.86,3.75,2.43,2.96
212,3.03,2.59,3.27,2.42,3.5,1.72,2.9,4.0
213,2.0,2.26,3.21,2.94,3.08,3.19,3.31,3.69
214,3.13,2.61,3.34,4.0,2.69,2.02,3.69,2.7
215,1.06,3.48,2.37,2.73,3.07,2.95,3.37,2.45
216,3.21,2.59,3.39,3.29,2.05,3.67,2.37,3.45
217,3.09,4.0,2.62,2.52,2.78,2.56,3.44,1.51
218,1.96,1.95,3.56,4.0,2.72,2.66,2.86,3.73
219,2.06,2.99,3.58,3.2,2.95,3.6,0.64,3.34
220,2.28,1.34,3.21,3.9,2.69,3.56,4.0,3.85
221,4.0,3.39,2.86,1.52,2.6,2.13,4.0,2.66
222,2.9,3.24,2.83,4.0,2.3,2.96,2.21,1.74
223,2.31,2.77,2.46,2.25,1.67,2.73,1.6,3.41
224,2.87,1.63,2.55,2.2,3.06,3.87,1.3,2.89
225,2.67,3.34,2.97,2.2,2.54,2.16,3.66,2.82
226,4.0,2.75,2.23,1.59,1.36,1.53,3.01,3.21
227,1.54,3.52,2.41,2.92,4.0,3.52,2.59,2.09
228,1.08,2.22,2.63,2.01,2.69,2.86,2.62,2.28
229,2.93,3.15,1.93,3.93,2.72,2.82,3.37,2.99
230,3.56,3.03,2.31,3.09,1.89,2.89,2.77,2.63
231,2.7,1.29,2.36,2.87,2.93,1.98,3.81,2.11
232,3.58,3.14,2.28,4.0,1.85,3.54,3.6,2.26
233,3.91,2.6,3.03,3.01,2.69,3.45,3.43,1.4
234,3.84,1.47,3.63,3.7,1.93,2.47,1.92,2.63
235,2.55,3.42,3.85,3.92,2.35,2.63,1.45,2.16
236,3.57,4.0,1.81,2.33,2.78,3.02,2.15,3.14
237,2.42,2.79,3.24,2.81,2.45,2.71,2.73,2.5
238,2.59,4.0,3.25,2.56,3.36,2.53,3.74,3.1
239,2.71,3.16,1.54,1.9,1.84,2.91,4.0,4.0
240,3.31,3.2,1.36,2.37,2.17,2.3,2.67,2.42
241,1.22,3.4,1.94,2.99,4.0,2.06,0.78,2.57
242,3.68,4.0,1.82,3.2,2.43,2.72,4.0,1.6
243,3.0,3.17,3.67,2.88,3.05,2.49,3.02,2.53
244,3.3,2.5,3.1,2.78,3.7,2.76,1.38,3.81
245,2.08,2.28,2.32,3.9,1.09,4.0,3.64,2.98
246,2.76,3.03,3.22,3.32,3.24,2.87,2.64,2.68
247,2.64,3.71,3.27,0.45,3.32,2.96,2.79,2.49
248,3.7,3.56,2.18,3.13,2.02,1.7,2.3,3.49
249,3.56,3.21,3.38,3.21,2.29,3.15,3.44,3.4
250,3.75,3.37,3.08,3.66,2.78,2.09,2.67,2.2
251,2.26,2.68,2.17,2.55,1.29,2.97,2.8,2.15
252,3.33,3.55,1.51,2.19,2.18,2.05,3.46,2.64
253,2.59,1.2,3.31,1.81,2.85,3.02,3.89,1.75
254,0.38,2.95,4.0,3.79,2.97,2.41,3.45,2.02
255,3.18,3.2,3.65,4.0,3.11,2.39,2.78,1.38
256,2.24,2.47,2.38,2.92,2.14,3.7,2.8,2.79
257,2.54,2.92,3.46,2.11,2.27,2.56,1.72,2.14
258,2.42,3.5,3.01,2.95,3.48,2.69,3.11,2.72
259,3.01,2.33,0.85,2.69,3.94,3.54,3.57,3.79
260,2.87,2.96,2.31,2.55,3.29,3.76,2.69,2.44
261,2.8,3.28,1.64,0.96,2.36,1.82,2.39,2.68
262,2.44,3.96,3.06,3.04,3.3,1.89,3.63,2.74
263,3.34,1.94,1.56,3.45,3.1,2.08,2.1,3.7
264,1.85,4.0,2.08,3.31,2.54,3.28,2.36,2.67
265,2.83,2.0,3.39,2.39,2.62,2.0,0.75,2.65
266,4.0,3.43,2.78,2.59,2.82,3.24,1.86,3.69
267,3.37,3.37,3.15,2.82,3.34,3.27,2.52,2.34
268,2.88,4.0,1.81,1.63,2.93,2.84,2.94,3.0
269,2.62,3.99,1.52,2.14,2.72,1.49,2.66,4.0
270,2.82,2.98,1.79,2.31,2.5,2.55,3.83,3.25
271,1.91,3.0,3.2,3.71,4.0,1.99,2.15,1.79
272,2.61,3.17,3.59,2.74,2.54,2.92,2.13,4.0
273,1.51,2.95,4.0,2.81,2.65,2.51,2.66,3.9
274,1.03,4.0,1.66,2.59,2.46,3.27,1.52,3.17
275,4.0,1.71,2.95,2.27,3.14,2.82,2.29,3.19
276,4.0,2.65,3.38,1.77,2.03,3.18,3.99,3.08
277,2.55,2.8,1.8,3.28,3.51,2.44,2.42,3.01
278,2.45,2.75,4.0,2.6,2.51,2.28,3.4,2.66
279,2.28,3.86,3.94,2.32,1.31,3.61,2.25,3.43
280,1.22,3.51,1.83,3.38,2.81,2.04,2.47,3.35
281,2.88,3.27,4.0,1.55,4.0,2.88,2.08,1.74
282,2.65,3.54,2.7,4.0,1.64,2.79,1.8,3.09
283,3.51,2.46,0.72,2.96,3.15,3.12,3.79,1.94
284,3.34,3.75,1.38,3.06,2.4,2.73,3.08,2.41
285,2.26,2.83,1.93,1.93,3.34,1.88,3.33,3.17
286,1.42,2.26,3.76,2.02,2.43,3.17,3.43,2.6
287,2.32,3.94,4.0,3.58,2.87,2.15,2.14,3.22
288,3.13,3.92,3.32,1.6,3.64,2.0,2.49,3.0
289,4.0,4.0,3.29,2.65,3.23,3.51,2.54,4.0
290,2.98,3.2,3.33,3.14,3.47,2.31,2.35,1.92
291,3.15,3.42,3.17,4.0,2.8,3.33,1.93,2.49
292,3.36,3.48,2.56,2.74,1.59,2.51,3.51,3.26
293,3.2,2.84,2.81,2.27,3.36,3.14,3.19,2.38
294,1.08,3.68,2.42,2.11,3.35,2.49,3.65,3.29
295,3.35,1.71,3.77,3.01,2.5,2.91,1.38,3.13
296,1.98,1.72,1.58,3.69,2.3,4.0,2.37,1.43
297,1.91,3.79,2.68,2.36,2.93,3.2,3.69,3.96
298,2.51,1.74,2.47,3.01,2.03,2.03,3.08,2.76
299,2.83,2.19,2.62,2.06,3.51,3.63,1.32,2.06
300,1.6,2.28,2.73,1.64,2.06,2.0,2.97,2.86
301,2.22,2.94,2.36,2.58,4.0,3.87,1.76,3.46
302,3.45,1.88,3.46,4.0,1.9,2.07,3.61,3.02
303,3.24,3.07,3.11,1.74,3.64,3.74,2.62,2.77
304,1.58,3.21,3.26,2.75,3.7,2.53,3.25,1.98
305,2.78,2.66,2.98,2.5,2.69,3.46,2.45,1.51
306,4.0,3.91,1.77,3.35,2.4,3.01,3.04,2.61
307,2.17,2.25,2.07,2.13,2.75,2.23,3.35,3.99
308,2.34,2.99,3.2,3.18,2.86,3.39,3.19,1.81
309,3.5,3.51,2.19,2.83,3.35,2.63,3.66,4.0
310,2.17,1.7,3.04,3.38,2.62,3.96,1.73,3.35
311,2.32,4.0,4.0,2.19,2.36,3.49,2.49,2.76
312,2.82,1.26,2.79,2.25,2.41,3.95,1.79,3.45
313,2.58,2.58,3.43,3.07,3.26,3.57,2.53,2.31
314,1.93,2.14,4.0,3.8,1.72,1.74,3.19,3.24
315,3.24,2.6,2.7,3.06,2.87,1.02,2.62,2.12
316,2.94,4.0,3.09,2.55,3.54,3.19,3.14,3.29
317,4.0,1.9,3.18,2.06,3.24,2.07,2.47,2.56
318,3.58,3.53,1.8,2.84,2.23,1.79,2.63,2.55
319,4.0,3.15,1.7,2.35,3.62,4.0,1.53,1.3
320,4.0,3.11,2.11,3.23,0.69,2.8,3.06,3.54
321,1.99,2.87,2.06,3.0,2.08,2.47,2.0,3.32
322,3.49,2.61,2.83,1.64,2.56,2.76,4.0,1.91
323,3.97,3.6,3.02,4.0,3.1,3.11,2.76,3.78
324,3.68,2.3,1.74,2.64,2.16,2.75,3.79,2.43
325,2.77,2.85,3.48,1.0,2.31,2.97,3.76,2.41
326,1.3,3.3,2.29,1.85,2.3,2.65,2.32,1.04
327,3.52,3.82,3.32,1.89,2.64,2.79,3.28,3.33
328,2.21,2.87,3.17,3.96,3.36,3.43,2.87,3.93
329,3.13,2.11,3.92,3.36,2.45,2.42,3.04,3.17
330,2.96,3.05,4.0,3.66,2.95,3.55,1.97,3.12
331,4.0,2.63,2.12,2.28,1.93,2.17,2.5,1.68
332,2.81,3.52,2.07,4.0,3.21,3.62,2.27,3.48
333,1.93,3.51,2.94,3.24,1.86,2.08,3.28,2.04
334,3.17,1.71,3.48,1.81,3.24,3.3,2.24,3.27
335,3.01,2.37,1.99,1.23,3.08,1.55,2.88,2.59
336,3.34,2.56,2.54,3.39,3.07,3.05,3.18,1.57
337,3.41,3.29,1.99,2.6,2.77,2.69,3.07,3.95
338,3.67,1.75,3.3,3.86,3.11,3.67,4.0,3.62
339,3.0,3.64,2.92,2.82,2.52,4.0,2.15,4.0
340,3.2,1.68,3.09,1.12,3.3,3.51,2.33,2.9
341,4.0,2.4,1.95,3.99,4.0,2.8,3.61,3.87
342,2.21,2.41,3.78,4.0,3.25,2.1,4.0,2.38
343,2.53,3.07,4.0,3.48,3.13,3.17,2.83,3.25
344,0.78,2.56,2.99,1.88,3.11,2.64,4.0,4.0
345,2.43,2.68,2.74,2.44,2.96,2.19,1.9,3.3
346,3.3,2.16,3.52,2.29,3.0,3.46,2.77,3.16
347,2.39,2.64,2.64,2.2,2.66,1.56,2.41,2.57
348,2.6,2.61,2.75,3.18,3.5,2.28,1.84,1.97
349,2.41,2.52,2.18,1.76,2.44,2.95,3.28,2.35
350,2.47,2.06,2.77,2.12,3.26,1.37,2.51,3.04
351,2.95,4.0,3.08,2.0,2.72,1.38,2.74,2.13
352,3.53,2.36,2.71,2.29,4.0,2.54,4.0,3.45
353,3.19,3.09,3.12,1.26,2.58,3.48,2.76,1.68
354,2.76,4.0,3.8,2.75,3.56,2.51,1.44,2.06
355,4.0,2.58,2.61,2.56,4.0,4.0,4.0,2.67
356,3.04,1.59,3.98,1.87,2.97,1.92,2.33,2.13
357,2.31,2.37,2.36,3.47,1.92,2.98,3.77,2.39
358,2.23,2.62,3.74,2.96,2.38,3.19,1.92,3.35
359,3.13,2.55,2.13,2.09,3.23,3.78,2.29,3.17
360,1.13,2.33,2.78,2.07,2.05,2.27,3.03,2.65
361,1.01,1.1,2.31,3.17,0.6,2.4,2.38,3.91
362,2.49,3.11,2.91,1.1,3.41,2.97,3.21,4.0
363,1.13,4.0,2.57,3.03,2.76,2.46,2.34,3.06
364,1.59,3.4,2.47,1.9,2.44,3.81,2.37,3.09
365,2.22,3.41,3.35,4.0,2.66,3.33,2.88,3.84
366,2.22,3.4,2.64,2.75,2.87,3.0,2.71,2.97
367,4.0,3.59,3.5,2.44,2.09,3.56,3.5,3.98
368,2.32,2.62,1.49,2.49,3.6,2.43,3.31,2.65
369,3.06,1.88,2.87,0.41,2.65,1.5,3.76,3.42
370,3.17,4.0,2.04,4.0,3.55,2.61,3.71,1.91
371,2.14,2.31,2.38,1.95,3.78,2.59,3.08,2.34
372,1.34,3.02,1.27,2.75,1.71,4.0,3.53,2.88
373,3.81,2.12,3.23,2.96,3.01,3.82,3.39,3.03
374,1.48,2.03,2.7,2.87,1.9,4.0,4.0,3.28
375,2.86,2.63,2.04,2.86,3.01,1.81,3.07,2.68
376,1.27,2.11,2.47,4.0,3.25,1.73,3.19,1.56
377,3.67,2.42,2.73,3.86,1.77,1.68,2.33,3.63
378,1.58,0.53,2.44,3.24,3.76,2.43,2.47,3.72
379,1.3,2.49,2.95,3.16,2.39,2.83,0.81,2.27
380,3.16,2.01,2.85,3.16,2.53,2.94,2.03,2.63
381,3.29,2.93,2.33,2.98,3.37,1.16,3.73,2.53
382,3.14,3.76,1.7,2.23,2.57,2.17,4.0,2.11
383,2.36,2.96,1.84,2.48,3.05,2.53,2.73,2.38
384,1.59,3.06,4.0,2.81,2.98,3.35,1.78,4.0
385,2.96,4.0,2.21,4.0,3.42,3.24,2.99,2.6
386,3.76,2.91,1.23,1.91,2.65,3.05,2.75,3.78
387,1.24,2.91,1.35,3.41,2.72,3.14,2.11,3.82
388,3.63,3.27,2.7,3.26,2.23,3.48,4.0,3.66
389,2.22,3.09,1.77,3.26,3.16,1.3,1.87,2.57
390,2.56,1.83,3.11,3.0,2.64,2.2,3.64,4.0
391,2.41,2.31,3.19,2.51,2.69,3.39,1.27,3.85
392,2.86,2.47,2.73,2.77,1.42,4.0,2.83,3.15
393,3.56,1.98,3.18,2.59,3.48,1.1,2.72,2.32
394,3.15,3.18,2.23,2.23,2.71,2.08,3.47,2.5
395,0.47,2.5,1.97,1.49,1.81,2.89,3.86,3.05
396,2.31,3.16,2.43,2.24,1.88,1.4,2.49,2.93
397,2.72,2.47,2.04,3.29,1.75,3.42,2.0,2.2
398,1.63,2.4,3.58,3.21,3.58,3.22,1.92,2.54
399,2.18,3.86,1.84,3.51,3.51,4.0,2.47,3.37
400,4.0,2.31,1.57,1.3,3.37,1.29,2.5,3.15
401,2.95,3.14,2.98,3.82,2.04,2.26,2.18,3.46
402,3.52,3.16,3.75,1.86,4.0,4.0,3.39,4.0
403,1.47,2.38,2.21,3.38,1.96,3.41,3.9,3.36
404,3.03,2.01,2.12,3.8,3.42,2.77,2.47,1.18
405,1.94,4.0,1.78,2.95,3.61,1.8,2.95,3.55
406,2.81,4.0,1.47,3.65,2.66,3.42,3.15,2.21
407,2.98,1.31,3.28,3.04,3.31,3.65,3.09,2.92
408,2.1,2.23,3.75,3.95,2.61,2.84,2.08,3.74
409,3.33,4.0,2.1,2.5,2.99,3.32,2.63,2.1
410,3.51,3.38,2.07,3.88,3.74,2.91,2.86,3.24
411,2.11,2.82,1.08,3.5,1.55,4.0,2.54,2.63
